task_id,task_size,vm_id,data_id,data_size,response_time,dttr,availability,load,profit
51,611,VM0-1-1-3,110,597.0,1.0683333333333334,0.06296502976190477,0.0,0.8146666666666667,0.69
51,611,VM0-1-1-3,101,946.0,1.0683333333333334,0.06280607247796278,0.0,0.8146666666666667,0.69
52,604,VM0-1-1-4,85,383.0,1.7606666666666666,0.06318231441048035,0.0,0.8053333333333333,0.69
52,604,VM0-1-1-4,45,337.0,1.7606666666666666,0.06325849514563107,0.0,0.8053333333333333,0.69
52,604,VM0-1-1-4,110,597.0,1.7606666666666666,0.06296502976190477,0.0,0.8053333333333333,0.69
52,604,VM0-1-1-4,62,570.0,1.7606666666666666,0.06298449612403101,0.0,0.8053333333333333,0.69
52,604,VM0-1-1-4,116,657.0,1.7606666666666666,0.06292691256830601,0.0,0.8053333333333333,0.69
53,855,VM0-1-1-5,36,351.0,2.4299999999999997,0.06323356807511737,0.0,1.14,0.69
53,855,VM0-1-1-5,50,559.0,2.4299999999999997,0.06299290220820189,0.0,1.14,0.69
53,855,VM0-1-1-5,104,685.0,2.4299999999999997,0.06291118421052631,0.0,1.14,0.69
53,855,VM0-1-1-5,185,926.0,2.4299999999999997,0.06281218781218781,0.0,1.14,0.69
53,855,VM0-1-1-5,124,423.0,2.4299999999999997,0.06312751004016064,0.0,1.14,0.69
54,497,VM0-1-1-6,74,430.0,0.8783333333333334,0.06311881188118812,0.0,0.6626666666666666,0.69
54,497,VM0-1-1-6,158,857.0,0.8783333333333334,0.06283530042918455,0.0,0.6626666666666666,0.69
54,497,VM0-1-1-6,189,439.0,0.8783333333333334,0.0631079766536965,0.0,0.6626666666666666,0.69
54,497,VM0-1-1-6,138,612.0,0.8783333333333334,0.06295487627365356,0.0,0.6626666666666666,0.69
54,497,VM0-1-1-6,78,858.0,0.8783333333333334,0.06283494105037514,0.0,0.6626666666666666,0.69
55,860,VM0-1-1-7,106,995.0,1.4833333333333334,0.06279205607476634,0.0,1.1466666666666667,0.69
